review_id,date,year,month,quarter,company,category,rating,review_text,true_sentiment,primary_topic,all_topics,is_priority,priority_signals,word_count,char_count
REV00142,2022-04-16,2022,4,Q2,Superdrug,Health & Beauty,1,Absolutely furious. Product completely different to what was advertised. Refused to accept the return. Awful.,negative,returns_refunds,returns_refunds|product_accuracy,False,,15,109
REV00143,2024-10-04,2024,10,Q4,Robert Dyas,Home & Kitchen,5,Really impressed with how quickly this arrived. The product is exactly as described and great quality.,positive,delivery,delivery|quality|product_accuracy,False,,16,102
REV00144,2022-11-02,2022,11,Q4,Scan Computers,Electronics,1,Terrible quality. The product broke within a week of use. Complete waste of money. Avoid at all costs.,negative,delivery,delivery|quality|price_value,False,,18,102
REV00145,2024-05-02,2024,5,Q2,Amazon UK,Books & Media,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00146,2024-07-11,2024,7,Q3,Foyles,Books & Media,2,Shocking quality. Fell apart immediately. Photos on the listing are clearly misleading. Not fit for purpose.,negative,quality,quality|product_accuracy,True,safety_hazard,16,108
REV00147,2022-05-04,2022,5,Q2,LookFantastic,Health & Beauty,1,Horrible experience from start to finish. Charged twice for one order. Took weeks to get my money back.,negative,delivery,delivery|returns_refunds|price_value,False,,18,103
REV00148,2023-06-26,2023,6,Q2,Waterstones,Books & Media,1,SAFETY ISSUE: Children's toy broke apart exposing sharp metal edges. My child was injured. Unacceptable. This is completely unacceptable.,negative,quality,quality|safety,True,legal_threat|child_safety,19,137
REV00149,2022-06-03,2022,6,Q2,Decathlon UK,Sports & Outdoors,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00150,2024-08-20,2024,8,Q3,ASOS,Clothing & Fashion,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV00151,2024-07-18,2024,7,Q3,Dunelm,Home & Kitchen,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV00152,2024-05-20,2024,5,Q2,Currys,Electronics,4,"Ordered on Monday, arrived Tuesday. Perfect condition, exactly as described. Couldn't ask for more.",positive,delivery,delivery|product_accuracy,False,,14,99
REV00153,2022-10-19,2022,10,Q4,Scan Computers,Electronics,5,"Perfect item, exactly what I needed. Very happy with my purchase and will be ordering again soon.",positive,product_accuracy,product_accuracy,True,health_risk,17,97
REV00154,2023-08-15,2023,8,Q3,TechDirect UK,Electronics,5,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV00155,2023-07-12,2023,7,Q3,Boots,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00156,2022-03-23,2022,3,Q1,Foyles,Books & Media,1,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV00157,2022-07-07,2022,7,Q3,LookFantastic,Health & Beauty,1,"Dreadful experience. Waited a month, chased them constantly, eventually received a badly damaged item.",negative,packaging,packaging,False,,14,102
REV00158,2022-03-24,2022,3,Q1,John Lewis,Clothing & Fashion,1,Absolutely appalling service. Waited three weeks and still no delivery. No response from customer service.,negative,delivery,delivery|customer_service,True,health_risk,15,106
REV00159,2023-01-07,2023,1,Q1,Boohoo,Clothing & Fashion,1,"Zero stars if I could. Item arrived smashed, return label never came, now ignoring all contact. Disgusting.",negative,delivery,delivery|customer_service|returns_refunds|packaging,False,,17,107
REV00160,2024-08-20,2024,8,Q3,Book Depository,Books & Media,1,Waited four weeks for item that never arrived. Tracking not updated. Phone line goes to voicemail. Terrible.,negative,delivery,delivery|customer_service,False,,17,108
REV00161,2022-11-26,2022,11,Q4,Robert Dyas,Home & Kitchen,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV00162,2023-08-14,2023,8,Q3,Robert Dyas,Home & Kitchen,3,It's okay. Expected slightly better quality based on the photos but it is acceptable for everyday use.,neutral,quality,quality|product_accuracy,False,,17,102
REV00163,2024-07-20,2024,7,Q3,GO Outdoors,Sports & Outdoors,1,DISCRIMINATION: Staff member made racist comments during my complaint call. Unacceptable and illegal. I have documented everything.,negative,customer_service,customer_service,True,health_risk|discrimination,17,131
REV00164,2024-04-07,2024,4,Q2,AO.com,Electronics,4,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV00165,2024-08-04,2024,8,Q3,Waterstones,Books & Media,3,Does the job. Took longer than expected to arrive. Customer service response was slow but helpful.,neutral,customer_service,customer_service,False,,16,98
REV00166,2024-10-17,2024,10,Q4,Boots,Health & Beauty,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV00167,2023-07-01,2023,7,Q3,GO Outdoors,Sports & Outdoors,1,URGENT: Product is a safety hazard. It sparked and almost caused a fire. This needs immediate recall. This is completely unacceptable.,negative,safety,safety,True,safety_hazard,21,134
REV00168,2022-09-06,2022,9,Q3,WHSmith,Books & Media,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV00169,2022-01-29,2022,1,Q1,Scan Computers,Electronics,5,Superb quality and great value. Delivery was prompt and the item was well packaged. Very pleased indeed.,positive,delivery,delivery|quality|price_value|packaging,False,,17,104
REV00170,2024-08-03,2024,8,Q3,Book Depository,Books & Media,4,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00171,2024-04-30,2024,4,Q2,Currys,Electronics,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00172,2022-10-24,2022,10,Q4,Superdrug,Health & Beauty,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV00173,2022-05-23,2022,5,Q2,Holland & Barrett,Health & Beauty,1,Complete con. Item looks nothing like pictures. Cheap knock-off quality. Refused refund citing wear and tear.,negative,returns_refunds,returns_refunds|quality|product_accuracy|price_value,False,,16,109
REV00174,2022-01-06,2022,1,Q1,Robert Dyas,Home & Kitchen,5,"Absolutely love this product. Easy to order, great communication, arrived perfectly packaged. Thank you.",positive,delivery,delivery|packaging,False,,14,104
REV00175,2022-11-01,2022,11,Q4,Wayfair UK,Home & Kitchen,2,"Shockingly bad. Received someone else's order, took two weeks to fix, still waiting for correct item.",negative,delivery,delivery,True,safety_hazard|health_risk,16,101
REV00176,2024-02-12,2024,2,Q1,Cult Beauty,Health & Beauty,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00177,2024-02-24,2024,2,Q1,LookFantastic,Health & Beauty,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00178,2024-02-20,2024,2,Q1,Boohoo,Clothing & Fashion,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV00179,2024-10-25,2024,10,Q4,Holland & Barrett,Health & Beauty,1,Terrible quality. The product broke within a week of use. Complete waste of money. Avoid at all costs.,negative,delivery,delivery|quality|price_value,False,,18,102
REV00180,2024-12-13,2024,12,Q4,Amazon UK,Books & Media,4,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV00181,2024-04-19,2024,4,Q2,Boots,Health & Beauty,3,Average product. Works fine but nothing remarkable. Delivery was on time. Would probably buy again.,neutral,delivery,delivery,False,,15,99
REV00182,2023-11-25,2023,11,Q4,Sports Direct,Sports & Outdoors,5,"Five star experience. Product is exactly as shown, delivery was free and very fast. Would recommend.",positive,delivery,delivery|product_accuracy,False,,16,100
REV00183,2023-11-04,2023,11,Q4,Book Depository,Books & Media,3,Decent enough for the price. Not quite what I expected from the description but it does the job.,neutral,price_value,price_value,False,,18,96
REV00184,2022-03-15,2022,3,Q1,Halfords,Sports & Outdoors,5,"Wonderful product, exactly as advertised. Delivered ahead of schedule. Customer service top notch.",positive,customer_service,customer_service|product_accuracy,False,,13,98
REV00185,2022-07-05,2022,7,Q3,Waterstones,Books & Media,4,"Really happy with this purchase. Great value, fast delivery and excellent build quality throughout.",positive,delivery,delivery|quality|price_value,False,,14,99
REV00186,2022-12-07,2022,12,Q4,Boots,Health & Beauty,1,WARNING: This item caused an allergic reaction requiring hospital treatment. Dangerous and mislabelled. Avoid this company.,negative,safety,safety,True,safety_hazard|health_risk,16,123
REV00187,2022-04-25,2022,4,Q2,Wiggle,Sports & Outdoors,5,Fantastic quality for the price. Delivery was super fast and packaging was excellent. Five stars from me.,positive,delivery,delivery|quality|price_value|packaging,False,,17,105
REV00188,2023-05-16,2023,5,Q2,Wayfair UK,Home & Kitchen,4,"Excellent product, great price, speedy delivery. Everything you could want from an online retailer.",positive,delivery,delivery|price_value,False,,14,99
REV00189,2022-12-25,2022,12,Q4,Book Depository,Books & Media,1,Worst online shopping experience of my life. Wrong item sent twice and customer service is completely useless.,negative,customer_service,customer_service,False,,17,110
REV00190,2024-10-16,2024,10,Q4,Scan Computers,Electronics,4,"Excellent in every way. Quick despatch, secure packaging, perfect item. Have already recommended to friends.",positive,packaging,packaging,False,,15,108
REV00191,2024-07-30,2024,7,Q3,WHSmith,Books & Media,5,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
REV00192,2022-06-01,2022,6,Q2,Dunelm,Home & Kitchen,1,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00193,2023-05-28,2023,5,Q2,LookFantastic,Health & Beauty,2,Avoid this company at all costs. They take your money then completely ignore you. Reported to Trading Standards.,negative,price_value,price_value,True,legal_threat,18,112
REV00194,2022-08-07,2022,8,Q3,LookFantastic,Health & Beauty,5,Fantastic buy. The item is perfect and arrived well before the estimated delivery date. Very impressed.,positive,delivery,delivery,False,,16,103
REV00195,2023-08-28,2023,8,Q3,Boohoo,Clothing & Fashion,1,"Three separate issues with this order. Wrong size sent first, then lost in transit, then refused a refund.",negative,returns_refunds,returns_refunds,True,legal_threat,18,106
REV00196,2022-04-11,2022,4,Q2,Ebuyer,Electronics,5,"Absolutely brilliant product, arrived next day and works perfectly. Would definitely recommend to anyone.",positive,delivery,delivery,True,health_risk,14,105
REV00197,2023-12-23,2023,12,Q4,Book Depository,Books & Media,5,"Arrived quickly, well packaged, exactly as described. Customer service was also very helpful and friendly.",positive,delivery,delivery|customer_service|product_accuracy|packaging,False,,15,106
REV00198,2022-07-18,2022,7,Q3,Next,Clothing & Fashion,1,"Dreadful experience. Waited a month, chased them constantly, eventually received a badly damaged item.",negative,packaging,packaging,False,,14,102
REV00199,2024-01-18,2024,1,Q1,Decathlon UK,Sports & Outdoors,4,Couldn't be happier with this purchase. Works exactly as described and arrived the very next day.,positive,delivery,delivery|product_accuracy,False,,16,97
